,Visiting: Win,Home: Win
73018,False,True
19890,True,False
6334,False,True
42089,True,False
54592,False,True
65997,True,False
54868,False,True
61905,True,False
47376,False,True
79339,True,False
19176,False,True
76078,True,False
69025,False,True
9556,True,False
24550,False,True
43953,True,False
15526,False,True
34502,True,False
66105,False,True
19317,True,False
50659,False,True
7137,True,False
15994,False,True
44682,True,False
53201,False,True
47823,True,False
71443,False,True
44034,True,False
52134,False,True
28939,True,False
31863,False,True
42500,True,False
56607,False,True
44837,True,False
57263,False,True
49688,True,False
68345,False,True
53672,True,False
75805,False,True
52959,True,False
23377,False,True
55578,True,False
63335,False,True
18142,True,False
79182,False,True
78396,True,False
3462,False,True
38733,True,False
60961,False,True
25210,True,False
71809,False,True
305,True,False
74696,False,True
13203,True,False
29930,False,True
3896,True,False
69349,False,True
75718,True,False
7159,False,True
81314,True,False
13822,False,True
38082,True,False
62439,False,True
79184,True,False
4697,False,True
27350,True,False
35069,False,True
46630,True,False
69108,False,True
2032,True,False
33588,False,True
7178,True,False
79519,False,True
26576,True,False
25604,False,True
13569,True,False
75769,False,True
67439,True,False
81050,False,True
76681,True,False
41535,False,True
8097,True,False
37686,False,True
38705,True,False
63740,False,True
20532,True,False
45634,False,True
58875,True,False
11380,False,True
11312,True,False
28345,False,True
63979,True,False
4579,False,True
25726,True,False
74566,False,True
80338,True,False
33490,False,True
32069,True,False
28931,False,True
72067,True,False
54010,False,True
10878,True,False
73275,False,True
55268,True,False
56444,False,True
35652,True,False
72098,False,True
33642,True,False
63364,False,True
3663,True,False
50168,False,True
12226,True,False
39517,False,True
60243,True,False
61625,False,True
56355,True,False
21047,False,True
63502,True,False
41937,False,True
28629,True,False
9682,False,True
54779,True,False
10599,False,True
11533,True,False
31570,False,True
67975,True,False
59226,False,True
69684,True,False
16829,False,True
26492,True,False
48022,False,True
37376,True,False
55523,False,True
17102,True,False
47676,False,True
24205,True,False
5855,False,True
4726,True,False
5667,False,True
80564,True,False
68978,False,True
46287,True,False
5445,False,True
32000,True,False
54316,False,True
48279,True,False
8308,False,True
4764,True,False
40630,False,True
68330,True,False
9673,False,True
5024,True,False
70990,False,True
38372,True,False
43633,False,True
651,True,False
13213,False,True
66940,True,False
27329,False,True
30312,True,False
67183,False,True
63663,True,False
58758,False,True
38856,True,False
8251,False,True
3613,True,False
44556,False,True
2800,True,False
72435,False,True
18547,True,False
44959,False,True
40019,True,False
33811,False,True
11042,True,False
62472,False,True
27156,True,False
64329,False,True
54718,True,False
22557,False,True
34634,True,False
18368,False,True
66734,True,False
44197,False,True
37507,True,False
63104,False,True
4218,True,False
43825,False,True
81156,True,False
24952,False,True
59527,True,False
5607,False,True
6299,True,False
47480,False,True
45408,True,False
64978,False,True
61432,True,False
60913,False,True
4702,True,False
37957,False,True
81479,True,False
16766,False,True
53756,True,False
28863,False,True
11991,True,False
52653,False,True
39862,True,False
60545,False,True
54105,True,False
627,False,True
39271,True,False
9961,False,True
53355,True,False
60170,False,True
63173,True,False
69282,False,True
5609,True,False
20702,False,True
7049,True,False
58780,False,True
12896,True,False
63920,False,True
14897,True,False
10548,False,True
45894,True,False
30689,False,True
63038,True,False
71304,False,True
34138,True,False
6099,False,True
36267,True,False
76320,False,True
2290,True,False
50626,False,True
33095,True,False
43413,False,True
64538,True,False
15493,False,True
13460,True,False
66620,False,True
24060,True,False
17198,False,True
68545,True,False
49223,False,True
49065,True,False
3925,False,True
48618,True,False
75325,False,True
69252,True,False
41608,False,True
908,True,False
78392,False,True
51272,True,False
14300,False,True
44309,True,False
31612,False,True
49057,True,False
67873,False,True
33666,True,False
64020,False,True
7828,True,False
15142,False,True
2294,True,False
7115,False,True
49612,True,False
40211,False,True
9639,True,False
42984,False,True
79638,True,False
53909,False,True
76190,True,False
20161,False,True
25112,True,False
52965,False,True
66461,True,False
5740,False,True
80727,True,False
8517,False,True
53286,True,False
9704,False,True
72883,True,False
63928,False,True
34631,True,False
70237,False,True
68346,True,False
6106,False,True
19551,True,False
66134,False,True
17162,True,False
59801,False,True
73742,True,False
36676,False,True
14581,True,False
57034,False,True
41793,True,False
69844,False,True
77324,True,False
52630,False,True
25702,True,False
78213,False,True
45218,True,False
47214,False,True
11018,True,False
73663,False,True
63782,True,False
47765,False,True
42703,True,False
79190,False,True
64992,True,False
36193,False,True
77656,True,False
37253,False,True
23124,True,False
10389,False,True
28613,True,False
51561,False,True
31821,True,False
61244,False,True
17292,True,False
57632,False,True
68511,True,False
80078,False,True
70378,True,False
13247,False,True
12144,True,False
48101,False,True
42878,True,False
32357,False,True
45287,True,False
37955,False,True
69644,True,False
66624,False,True
630,True,False
48936,False,True
45021,True,False
52747,False,True
30706,True,False
73333,False,True
11748,True,False
81287,False,True
38550,True,False
54784,False,True
76976,True,False
14645,False,True
68175,True,False
58306,False,True
77472,True,False
76564,False,True
59717,True,False
73982,False,True
25431,True,False
74007,False,True
54051,True,False
54840,False,True
31655,True,False
61256,False,True
73121,True,False
16720,False,True
71645,True,False
22903,False,True
71695,True,False
78948,False,True
59719,True,False
16430,False,True
81357,True,False
76049,False,True
61363,True,False
23463,False,True
54794,True,False
36409,False,True
48440,True,False
56191,False,True
80479,True,False
1256,False,True
49915,True,False
31836,False,True
27101,True,False
6953,False,True
25535,True,False
6064,False,True
8890,True,False
67521,False,True
2572,True,False
50352,False,True
58959,True,False
54009,False,True
30278,True,False
46459,False,True
46756,True,False
60051,False,True
66993,True,False
80280,False,True
64203,True,False
74093,False,True
54454,True,False
18924,False,True
70430,True,False
22528,False,True
28108,True,False
7161,False,True
67421,True,False
60351,False,True
11079,True,False
28119,False,True
67380,True,False
36699,False,True
70185,True,False
24576,False,True
4305,True,False
19032,False,True
19768,True,False
29843,False,True
57741,True,False
50065,False,True
69514,True,False
30802,False,True
45564,True,False
67605,False,True
41914,True,False
20814,False,True
29796,True,False
12572,False,True
12340,True,False
81250,False,True
58101,True,False
72165,False,True
52717,True,False
38155,False,True
9617,True,False
29810,False,True
77175,True,False
50619,False,True
32154,True,False
62572,False,True
5611,True,False
16483,False,True
79954,True,False
52868,False,True
59814,True,False
33285,False,True
2584,True,False
42147,False,True
24524,True,False
14617,False,True
5237,True,False
73261,False,True
47076,True,False
64664,False,True
20871,True,False
188,False,True
61916,True,False
17750,False,True
288,True,False
57450,False,True
19843,True,False
15315,False,True
68480,True,False
67466,False,True
64092,True,False
38422,False,True
64765,True,False
44057,False,True
72956,True,False
71535,False,True
74575,True,False
33665,False,True
12490,True,False
25,False,True
62389,True,False
43803,False,True
52792,True,False
56289,False,True
46319,True,False
40754,False,True
59500,True,False
38417,False,True
70582,True,False
44196,False,True
61881,True,False
19401,False,True
57156,True,False
14025,False,True
59191,True,False
51894,False,True
53623,True,False
15835,False,True
61507,True,False
3903,False,True
13120,True,False
31163,False,True
56383,True,False
36785,False,True
80850,True,False
58133,False,True
63831,True,False
21941,False,True
49211,True,False
21164,False,True
26178,True,False
60093,False,True
36492,True,False
14258,False,True
58599,True,False
19393,False,True
9121,True,False
77664,False,True
18812,True,False
54801,False,True
57664,True,False
32825,False,True
14086,True,False
51801,False,True
17524,True,False
22326,False,True
64034,True,False
12920,False,True
3261,True,False
24489,False,True
2652,True,False
71814,False,True
28558,True,False
22724,False,True
29474,True,False
41401,False,True
70344,True,False
65009,False,True
29563,True,False
56235,False,True
17152,True,False
46447,False,True
39270,True,False
55187,False,True
54323,True,False
75033,False,True
77947,True,False
38409,False,True
4885,True,False
60514,False,True
65894,True,False
427,False,True
60069,True,False
73912,False,True
7040,True,False
2068,False,True
70129,True,False
9608,False,True
8028,True,False
42918,False,True
14271,True,False
48855,False,True
27338,True,False
80612,False,True
77335,True,False
79967,False,True
51817,True,False
14382,False,True
38395,True,False
55184,False,True
66522,True,False
29058,False,True
56449,True,False
51409,False,True
46093,True,False
63421,False,True
44120,True,False
52841,False,True
71142,True,False
68885,False,True
11323,True,False
64668,False,True
74003,True,False
62088,False,True
47479,True,False
49502,False,True
10198,True,False
58088,False,True
42152,True,False
18000,False,True
43929,True,False
8943,False,True
64798,True,False
52366,False,True
35244,True,False
58570,False,True
25787,True,False
57386,False,True
52554,True,False
6069,False,True
50696,True,False
13706,False,True
4483,True,False
1867,False,True
3221,True,False
22612,False,True
35930,True,False
9757,False,True
49349,True,False
56116,False,True
28088,True,False
55854,False,True
28827,True,False
28052,False,True
16600,True,False
50434,False,True
49075,True,False
28198,False,True
16670,True,False
12983,False,True
28616,True,False
55892,False,True
67147,True,False
34497,False,True
44364,True,False
23695,False,True
52580,True,False
20346,False,True
43983,True,False
78492,False,True
79727,True,False
2635,False,True
9987,True,False
52228,False,True
11622,True,False
52042,False,True
27112,True,False
19226,False,True
23449,True,False
9261,False,True
71301,True,False
31343,False,True
9692,True,False
71302,False,True
46694,True,False
56182,False,True
47573,True,False
26176,False,True
78515,True,False
61606,False,True
31584,True,False
36706,False,True
1746,True,False
31899,False,True
1946,True,False
68427,False,True
31920,True,False
37452,False,True
61150,True,False
32444,False,True
1033,True,False
9099,False,True
50499,True,False
15397,False,True
1773,True,False
76698,False,True
23059,True,False
59247,False,True
20189,True,False
20099,False,True
19524,True,False
29910,False,True
13032,True,False
8555,False,True
77248,True,False
57334,False,True
29492,True,False
30876,False,True
45331,True,False
25302,False,True
56187,True,False
42838,False,True
